"REF_DATE","GEO","DGUID","Prevalence","Age group","Frequency of use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Less than once per month","Kilograms","192","units ","0","v1001799903","1.2.1.3","266","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","One to three times per month","Kilograms","192","units ","0","v1001799904","1.2.1.4","2173","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799905","1.2.1.5","20701","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 years and over","Daily","Kilograms","192","units ","0","v1001799906","1.2.1.6","32463","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Total, all frequencies","Kilograms","192","units ","0","v1001799907","1.2.2.1","4522","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Once","Kilograms","192","units ","0","v1001799908","1.2.2.2","2","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Less than once per month","Kilograms","192","units ","0","v1001799909","1.2.2.3","25","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","One to three times per month","Kilograms","192","units ","0","v1001799910","1.2.2.4","270","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799911","1.2.2.5","1902","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","15 to 17 years ","Daily","Kilograms","192","units ","0","v1001799912","1.2.2.6","2323","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Total, all frequencies","Kilograms","192","units ","0","v1001799913","1.2.3.1","33110","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Once","Kilograms","192","units ","0","v1001799914","1.2.3.2","5","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Less than once per month","Kilograms","192","units ","0","v1001799915","1.2.3.3","154","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","One to three times per month","Kilograms","192","units ","0","v1001799916","1.2.3.4","1378","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799917","1.2.3.5","12195","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","18 to 24 years","Daily","Kilograms","192","units ","0","v1001799918","1.2.3.6","19378","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Total, all frequencies","Kilograms","192","units ","0","v1001799919","1.2.4.1","7536","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Once","Kilograms","192","units ","0","v1001799920","1.2.4.2","0","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Less than once per month","Kilograms","192","units ","0","v1001799921","1.2.4.3","38","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","One to three times per month","Kilograms","192","units ","0","v1001799922","1.2.4.4","261","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799923","1.2.4.5","3055","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","25 to 44 years","Daily","Kilograms","192","units ","0","v1001799924","1.2.4.6","4182","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Total, all frequencies","Kilograms","192","units ","0","v1001799925","1.2.5.1","10443","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Once","Kilograms","192","units ","0","v1001799926","1.2.5.2","0","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Less than once per month","Kilograms","192","units ","0","v1001799927","1.2.5.3","49","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","One to three times per month","Kilograms","192","units ","0","v1001799928","1.2.5.4","263","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799929","1.2.5.5","3550","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","45 to 64 years","Daily","Kilograms","192","units ","0","v1001799930","1.2.5.6","6580","","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","Total, all frequencies","Kilograms","192","units ","0","v1001799931","1.2.6.1","","..","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","Once","Kilograms","192","units ","0","v1001799932","1.2.6.2","","..","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","Less than once per month","Kilograms","192","units ","0","v1001799933","1.2.6.3","","..","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","One to three times per month","Kilograms","192","units ","0","v1001799934","1.2.6.4","","..","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","At least once a week (excludes daily)","Kilograms","192","units ","0","v1001799935","1.2.6.5","","..","","","0"
"1963","Canada","2016A000011124","Volume of cannabis consumed","65 years and over","Daily","Kilograms","192","units ","0","v1001799936","1.2.6.6","","..","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Total, all frequencies","Persons","249","units ","0","v1001799865","1.1.1.1","425587","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Once","Persons","249","units ","0","v1001799866","1.1.1.2","30304","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Less than once per month","Persons","249","units ","0","v1001799867","1.1.1.3","147274","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","One to three times per month","Persons","249","units ","0","v1001799868","1.1.1.4","81785","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","At least once a week (excludes daily)","Persons","249","units ","0","v1001799869","1.1.1.5","106406","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 years and over","Daily","Persons","249","units ","0","v1001799870","1.1.1.6","59817","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Total, all frequencies","Persons","249","units ","0","v1001799871","1.1.2.1","49015","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Once","Persons","249","units ","0","v1001799872","1.1.2.2","7219","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Less than once per month","Persons","249","units ","0","v1001799873","1.1.2.3","15434","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","One to three times per month","Persons","249","units ","0","v1001799874","1.1.2.4","10953","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","At least once a week (excludes daily)","Persons","249","units ","0","v1001799875","1.1.2.5","10704","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","15 to 17 years ","Daily","Persons","249","units ","0","v1001799876","1.1.2.6","4704","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Total, all frequencies","Persons","249","units ","0","v1001799877","1.1.3.1","268453","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Once","Persons","249","units ","0","v1001799878","1.1.3.2","20443","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Less than once per month","Persons","249","units ","0","v1001799879","1.1.3.3","89948","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","One to three times per month","Persons","249","units ","0","v1001799880","1.1.3.4","53969","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799881","1.1.3.5","66234","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","18 to 24 years","Daily","Persons","249","units ","0","v1001799882","1.1.3.6","37860","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Total, all frequencies","Persons","249","units ","0","v1001799883","1.1.4.1","48422","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Once","Persons","249","units ","0","v1001799884","1.1.4.2","1349","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Less than once per month","Persons","249","units ","0","v1001799885","1.1.4.3","18228","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","One to three times per month","Persons","249","units ","0","v1001799886","1.1.4.4","8440","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799887","1.1.4.5","13679","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","25 to 44 years","Daily","Persons","249","units ","0","v1001799888","1.1.4.6","6727","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Total, all frequencies","Persons","249","units ","0","v1001799889","1.1.5.1","59697","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Once","Persons","249","units ","0","v1001799890","1.1.5.2","1293","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Less than once per month","Persons","249","units ","0","v1001799891","1.1.5.3","23665","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","One to three times per month","Persons","249","units ","0","v1001799892","1.1.5.4","8424","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","At least once a week (excludes daily)","Persons","249","units ","0","v1001799893","1.1.5.5","15789","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","45 to 64 years","Daily","Persons","249","units ","0","v1001799894","1.1.5.6","10526","","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Total, all frequencies","Persons","249","units ","0","v1001799895","1.1.6.1","","..","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Once","Persons","249","units ","0","v1001799896","1.1.6.2","","..","","","0"
"1964","Canada","2016A000011124","Consuming population of cannabis","65 years and over","Less than once per month","Persons","249","units ","0","v1001799897","1.1.6.3","","..","","","0"
